review_id,review,identified_themes_str,bank,rating,date,source,sentiment_label,sentiment_score
3809,Wow,General Feedback,CBE Mobile Banking,5,2025-02-23,Google Play,POSITIVE,0.999592125415802
3810,full,General Feedback,CBE Mobile Banking,5,2025-03-20,Google Play,POSITIVE,0.9994632601737976
3811,cbe,General Feedback,CBE Mobile Banking,5,2025-02-03,Google Play,POSITIVE,0.9966009855270386
3812,Tank,General Feedback,CBE Mobile Banking,5,2025-02-03,Google Play,NEGATIVE,0.9976772665977478
3813,like it,General Feedback,CBE Mobile Banking,5,2025-03-29,Google Play,POSITIVE,0.9997184872627258
3814,ጎበዝ,General Feedback,CBE Mobile Banking,5,2025-04-09,Google Play,NEGATIVE,0.6970565915107727
3815,Its gopd,General Feedback,CBE Mobile Banking,5,2025-03-01,Google Play,POSITIVE,0.738399088382721
3816,Number one,General Feedback,CBE Mobile Banking,5,2025-01-29,Google Play,POSITIVE,0.999716579914093
3817,CBE NOOR,General Feedback,CBE Mobile Banking,5,2025-02-15,Google Play,POSITIVE,0.9799768924713136
3818,It's very Simple and useful for customer and also easier from other options of this Bank but its hard sometimes when the net work is bussy and inquiry some add update from the Branch technical stuff when you want this application for critical case the application was inquiring you un wanted update,"Feature Requests, Customer Support, User Interface & Experience",CBE Mobile Banking,5,2024-12-29,Google Play,NEGATIVE,0.9932367205619812
3819,i enabled two step verification..when i press Authenticate it says Authentication failed.,Transaction Performance,CBE Mobile Banking,5,2025-01-15,Google Play,NEGATIVE,0.9996612071990968
3820,Very good 😊,General Feedback,CBE Mobile Banking,3,2025-02-14,Google Play,POSITIVE,0.999870777130127
3821,It simplify every step.,General Feedback,CBE Mobile Banking,5,2025-01-15,Google Play,POSITIVE,0.9977728724479676
3822,Smart app❤️,General Feedback,CBE Mobile Banking,5,2025-01-10,Google Play,POSITIVE,0.9998408555984496
3823,Excellent condition security code used,General Feedback,CBE Mobile Banking,5,2025-01-18,Google Play,POSITIVE,0.9990721940994264
3824,Good very,General Feedback,CBE Mobile Banking,3,2024-12-31,Google Play,POSITIVE,0.9998435974121094
3825,Excellent app,General Feedback,CBE Mobile Banking,1,2025-01-20,Google Play,POSITIVE,0.9998356103897096
3826,It's good,General Feedback,CBE Mobile Banking,4,2025-01-03,Google Play,POSITIVE,0.9998360872268676
3827,GOOD app,General Feedback,CBE Mobile Banking,5,2025-01-15,Google Play,POSITIVE,0.9998493194580078
3828,Exelent App,General Feedback,CBE Mobile Banking,5,2025-01-10,Google Play,POSITIVE,0.996878743171692
3829,Too good,General Feedback,CBE Mobile Banking,5,2025-01-14,Google Play,POSITIVE,0.9997445940971376
3830,Smart App,General Feedback,CBE Mobile Banking,5,2025-01-01,Google Play,POSITIVE,0.999789297580719
3831,Good service,General Feedback,CBE Mobile Banking,5,2025-01-04,Google Play,POSITIVE,0.9998499155044556
3832,Good App,General Feedback,CBE Mobile Banking,5,2025-01-23,Google Play,POSITIVE,0.9998493194580078
3833,best bank,General Feedback,CBE Mobile Banking,5,2025-01-08,Google Play,POSITIVE,0.9997438788414
3834,So nice,General Feedback,CBE Mobile Banking,5,2025-02-03,Google Play,POSITIVE,0.9998610019683838
3835,Satisfied,General Feedback,CBE Mobile Banking,5,2025-01-08,Google Play,POSITIVE,0.9997212290763856
3836,Sales person,General Feedback,CBE Mobile Banking,3,2024-12-31,Google Play,POSITIVE,0.9952869415283204
3837,Developer mode?????,General Feedback,CBE Mobile Banking,1,2025-01-12,Google Play,NEGATIVE,0.995884120464325
3838,Cammercial bank,General Feedback,CBE Mobile Banking,4,2025-01-02,Google Play,NEGATIVE,0.9768934845924376
3839,Not working,General Feedback,CBE Mobile Banking,1,2025-01-02,Google Play,NEGATIVE,0.999777853488922
3840,Developer option,Feature Requests,CBE Mobile Banking,2,2025-01-03,Google Play,POSITIVE,0.9724228978157043
3841,Woow app,General Feedback,CBE Mobile Banking,2,2025-01-25,Google Play,NEGATIVE,0.98646742105484
3842,Security,General Feedback,CBE Mobile Banking,1,2024-12-31,Google Play,POSITIVE,0.9965949654579164
3843,Student,General Feedback,CBE Mobile Banking,1,2024-12-29,Google Play,POSITIVE,0.9856825470924376
3844,I donot want to update.,User Interface & Experience,CBE Mobile Banking,5,2025-01-25,Google Play,POSITIVE,0.6200522780418396
3845,Open,General Feedback,CBE Mobile Banking,2,2025-01-06,Google Play,POSITIVE,0.9997945427894592
3846,Update,User Interface & Experience,CBE Mobile Banking,2,2025-01-01,Google Play,POSITIVE,0.9908272624015808
3847,AsenafeDemelee,General Feedback,CBE Mobile Banking,2,2024-12-29,Google Play,NEGATIVE,0.752826988697052
3848,🙏🙏🙏,General Feedback,CBE Mobile Banking,4,2025-01-03,Google Play,NEGATIVE,0.6970565915107727
3849,Sufiyan ahmade umara,General Feedback,CBE Mobile Banking,5,2025-01-07,Google Play,NEGATIVE,0.7965817451477051
3850,Abraham hailu ara,General Feedback,CBE Mobile Banking,5,2024-12-29,Google Play,POSITIVE,0.9884116053581238
3851,WOW,General Feedback,CBE Mobile Banking,5,2025-01-02,Google Play,POSITIVE,0.999592125415802
3852,More,General Feedback,CBE Mobile Banking,5,2025-01-07,Google Play,POSITIVE,0.9968525767326356
3853,abdulkarem,General Feedback,CBE Mobile Banking,5,2025-01-18,Google Play,POSITIVE,0.9752503633499146
3854,Ahmedmohammed,General Feedback,CBE Mobile Banking,5,2025-01-04,Google Play,POSITIVE,0.9835383892059326
3855,Suuuuu,General Feedback,CBE Mobile Banking,5,2025-01-13,Google Play,NEGATIVE,0.9772840738296508
3856,Abara,General Feedback,CBE Mobile Banking,5,2025-01-06,Google Play,POSITIVE,0.9515085816383362
3857,Updater,General Feedback,CBE Mobile Banking,5,2024-12-30,Google Play,POSITIVE,0.8213792443275452
3858,Alert on,General Feedback,CBE Mobile Banking,5,2025-01-02,Google Play,POSITIVE,0.9915254712104796
3859,First,General Feedback,CBE Mobile Banking,5,2025-01-18,Google Play,POSITIVE,0.9977535605430604
3860,Abuu irbo,General Feedback,CBE Mobile Banking,5,2025-01-14,Google Play,POSITIVE,0.5953794717788696
3861,Arebu Haji,General Feedback,CBE Mobile Banking,5,2025-01-01,Google Play,POSITIVE,0.9545525908470154
3862,Amzaa Abdalaa,General Feedback,CBE Mobile Banking,5,2025-01-01,Google Play,NEGATIVE,0.8108919858932495
3863,No installed,General Feedback,CBE Mobile Banking,5,2024-12-31,Google Play,NEGATIVE,0.999492883682251
3864,ABC 1234d,General Feedback,CBE Mobile Banking,5,2025-01-06,Google Play,POSITIVE,0.5686537027359009
3865,Comfrtable app,General Feedback,CBE Mobile Banking,5,2025-01-01,Google Play,NEGATIVE,0.9750620722770692
3866,cbe noor,General Feedback,CBE Mobile Banking,5,2024-12-31,Google Play,POSITIVE,0.9799768924713136
3867,Muhajer Naser,General Feedback,CBE Mobile Banking,5,2025-01-18,Google Play,POSITIVE,0.8194690346717834
3868,5 years,General Feedback,CBE Mobile Banking,5,2025-01-03,Google Play,POSITIVE,0.9828450679779052
3869,🙏🙏,General Feedback,CBE Mobile Banking,5,2024-12-31,Google Play,NEGATIVE,0.6970565915107727
3870,ፕ9ፕ፸፻ሸሸቀቀዘጠዠቀቀሰቀረዠ፶፺፹ወከረረአ፻፯ክይልክ8ኡሽ9ፑፐክሰሰከአቀቀዘ፻ጰቀኡ7ፕሽክፕ፺ይዝ8ኡ87ብርፕ8ፕይፐኦጂጁጅእህፕይይ9ለሉ8ኡፕ9፱ፕ፵ክ977ሹ88ፕኢኦህከከፕል88ፕንኩክክኢኡጅሁይጉጎ8ጅይኢኢህኡይሽ9,General Feedback,CBE Mobile Banking,5,2025-01-03,Google Play,NEGATIVE,0.6970565915107727
3871,Nice 👍 app 💯 🙏,General Feedback,CBE Mobile Banking,5,2024-12-26,Google Play,POSITIVE,0.9991274476051332
3872,Excellent job.,General Feedback,CBE Mobile Banking,5,2024-12-31,Google Play,POSITIVE,0.9998528957366944
3873,it is best uplication Which i real on,General Feedback,CBE Mobile Banking,5,2024-12-28,Google Play,POSITIVE,0.9972715973854064
3874,App Baayyee Bareedaadha.,General Feedback,CBE Mobile Banking,3,2024-12-20,Google Play,NEGATIVE,0.9816723465919496
3875,Fast app,Transaction Performance,CBE Mobile Banking,4,2024-12-16,Google Play,POSITIVE,0.9983617663383484
3876,Good commercial bank of ethiopia,General Feedback,CBE Mobile Banking,5,2024-12-25,Google Play,POSITIVE,0.9995922446250916
3877,Super fast,Transaction Performance,CBE Mobile Banking,5,2024-12-14,Google Play,POSITIVE,0.9992691874504088
3878,Great app,General Feedback,CBE Mobile Banking,5,2024-12-30,Google Play,POSITIVE,0.999821126461029
3879,Nice ap,General Feedback,CBE Mobile Banking,5,2024-12-25,Google Play,POSITIVE,0.9997959733009338
3880,yes important,General Feedback,CBE Mobile Banking,5,2024-12-28,Google Play,POSITIVE,0.999671459197998
3881,Nice program,General Feedback,CBE Mobile Banking,5,2024-12-26,Google Play,POSITIVE,0.9998121857643129
3882,Perfect,General Feedback,CBE Mobile Banking,5,2024-12-26,Google Play,POSITIVE,0.9998517036437988
3883,Sometimes stack.,General Feedback,CBE Mobile Banking,1,2024-12-20,Google Play,NEGATIVE,0.9173985719680786
3884,Yuu,General Feedback,CBE Mobile Banking,2,2024-12-20,Google Play,POSITIVE,0.993859887123108
3885,The bank you relays on,General Feedback,CBE Mobile Banking,5,2024-12-18,Google Play,POSITIVE,0.9651447534561156
3886,Vgood,General Feedback,CBE Mobile Banking,5,2024-12-26,Google Play,POSITIVE,0.9452274441719056
3887,Muftearashide,General Feedback,CBE Mobile Banking,5,2025-01-01,Google Play,NEGATIVE,0.9893559813499452
3888,My desire,General Feedback,CBE Mobile Banking,5,2024-12-18,Google Play,POSITIVE,0.9867066740989684
3889,"This is my first time to use this app. You have done great work. I Appreciate your effort ,do more to make this app more effective.",General Feedback,CBE Mobile Banking,5,2024-03-15,Google Play,POSITIVE,0.9997367262840272
3890,Cbe mobile banking is very active. Thank you!,General Feedback,CBE Mobile Banking,5,2024-07-27,Google Play,POSITIVE,0.9998363256454468
3891,"It is great Mobile banking app ever, for Uncolonized state. [Mama Ethiopia].",General Feedback,CBE Mobile Banking,5,2024-03-02,Google Play,POSITIVE,0.9992755055427552
3892,"Best mobile banking application,it makes it easy for any of my financial transactions","Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-08-28,Google Play,POSITIVE,0.9991186261177064
3893,It good.but there gambler's in using mobile banking I lose 5000birr.,General Feedback,CBE Mobile Banking,5,2024-07-14,Google Play,NEGATIVE,0.9973481893539428
3894,very good app but the transaction and deposit day some times wrong!,Transaction Performance,CBE Mobile Banking,5,2024-05-30,Google Play,NEGATIVE,0.9981801509857178
3895,Very nice application please add additional language commercial bank of Ethiopia back bone of Ethiopian economy,Feature Requests,CBE Mobile Banking,5,2024-08-02,Google Play,POSITIVE,0.998902440071106
3896,CBE mobile banking now becoming the best.,General Feedback,CBE Mobile Banking,5,2024-06-19,Google Play,POSITIVE,0.999601423740387
3897,It is really nice application helped me a lot.,General Feedback,CBE Mobile Banking,5,2024-08-02,Google Play,POSITIVE,0.9997137188911438
3898,Ok Bankii daladalaa Itoophayaa Anii noor mobile banking barbadaa,General Feedback,CBE Mobile Banking,3,2024-08-06,Google Play,NEGATIVE,0.9832399487495422
3899,"This app is very simple, fast and easy","Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-02-18,Google Play,POSITIVE,0.9988698363304138
3900,it a great app and it really made ma day,General Feedback,CBE Mobile Banking,5,2024-07-11,Google Play,POSITIVE,0.9997878670692444
3901,I love this app it is fast and suitable for use.,Transaction Performance,CBE Mobile Banking,5,2024-10-11,Google Play,POSITIVE,0.9998207688331604
3902,my mobile banking account app blocked please open Borana Zone yabello,Account Access Issues,CBE Mobile Banking,5,2024-08-04,Google Play,NEGATIVE,0.994955837726593
3903,Very good 👍,General Feedback,CBE Mobile Banking,4,2024-03-30,Google Play,POSITIVE,0.999870777130127
3904,Nice business 😜,General Feedback,CBE Mobile Banking,3,2024-02-26,Google Play,POSITIVE,0.9998316764831544
3905,Ana taanan 0 turee oso jiraate,General Feedback,CBE Mobile Banking,1,2024-05-05,Google Play,NEGATIVE,0.9820274114608764
3906,It make my life easy my time my energey,User Interface & Experience,CBE Mobile Banking,5,2024-10-04,Google Play,POSITIVE,0.9987146854400636
3907,CBE is the best bank in the country,General Feedback,CBE Mobile Banking,5,2024-04-03,Google Play,POSITIVE,0.9998123049736024
3908,The most important banking application.,General Feedback,CBE Mobile Banking,5,2024-02-29,Google Play,POSITIVE,0.9932181239128112
3909,Really very comfortable application!,General Feedback,CBE Mobile Banking,5,2024-06-13,Google Play,POSITIVE,0.9997982382774352
3910,One of the best banking apps.,General Feedback,CBE Mobile Banking,5,2024-10-06,Google Play,POSITIVE,0.9998432397842408
3911,It is easy to use.,User Interface & Experience,CBE Mobile Banking,5,2024-07-13,Google Play,POSITIVE,0.999345362186432
3912,It is best easy to use fast and trustworthy,"Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2024-08-25,Google Play,POSITIVE,0.980881929397583
3913,It is an amazing App I like its features,General Feedback,CBE Mobile Banking,5,2024-10-13,Google Play,POSITIVE,0.9998801946640016
3914,Best app to use money transfer,Transaction Performance,CBE Mobile Banking,5,2024-11-13,Google Play,POSITIVE,0.977408230304718
3915,Very important!,General Feedback,CBE Mobile Banking,5,2024-06-17,Google Play,POSITIVE,0.9998403787612916
3916,Fast service.,Transaction Performance,CBE Mobile Banking,5,2024-10-28,Google Play,POSITIVE,0.9994139671325684
3917,Good oppotion.,General Feedback,CBE Mobile Banking,5,2024-05-03,Google Play,POSITIVE,0.9998562335968018
3918,Best sistms,General Feedback,CBE Mobile Banking,3,2024-12-17,Google Play,POSITIVE,0.999514937400818
3919,My all time best application,General Feedback,CBE Mobile Banking,5,2024-12-06,Google Play,POSITIVE,0.9998243451118468
3920,The best app !!,General Feedback,CBE Mobile Banking,5,2024-02-23,Google Play,POSITIVE,0.999862551689148
3921,Very good for transaction,Transaction Performance,CBE Mobile Banking,5,2024-10-19,Google Play,POSITIVE,0.999824583530426
3922,It is a very good facility,General Feedback,CBE Mobile Banking,5,2024-03-16,Google Play,POSITIVE,0.9998798370361328
3923,easy and excellent app,User Interface & Experience,CBE Mobile Banking,5,2024-03-17,Google Play,POSITIVE,0.9998570680618286
3924,Verey excellent,General Feedback,CBE Mobile Banking,1,2024-08-24,Google Play,POSITIVE,0.9998279809951782
3925,Amazing app !!,General Feedback,CBE Mobile Banking,5,2024-05-02,Google Play,POSITIVE,0.9998714923858644
3926,Transaction problems 😔,Transaction Performance,CBE Mobile Banking,1,2024-09-06,Google Play,NEGATIVE,0.9987001419067384
3927,Good job,General Feedback,CBE Mobile Banking,4,2024-09-21,Google Play,POSITIVE,0.999835729598999
3928,Not bad,General Feedback,CBE Mobile Banking,4,2024-02-19,Google Play,POSITIVE,0.9995881915092468
3929,Wow 👌 great 👍,General Feedback,CBE Mobile Banking,5,2024-09-08,Google Play,POSITIVE,0.999698281288147
3930,"Great app,",General Feedback,CBE Mobile Banking,5,2024-08-09,Google Play,POSITIVE,0.9998249411582948
3931,Very Good.,General Feedback,CBE Mobile Banking,5,2024-11-05,Google Play,POSITIVE,0.9998475313186646
3932,Best app 🤙,General Feedback,CBE Mobile Banking,5,2024-09-22,Google Play,POSITIVE,0.999170184135437
3933,Thanks for commercial bank of Ethiopia,General Feedback,CBE Mobile Banking,5,2024-03-01,Google Play,POSITIVE,0.9995036125183104
3934,I like it but can bring for us to link with PayPal please,General Feedback,CBE Mobile Banking,5,2024-09-26,Google Play,POSITIVE,0.9268391728401184
3935,All are wel and i have one quastion where arr merjed account,Account Access Issues,CBE Mobile Banking,5,2024-02-27,Google Play,NEGATIVE,0.9799261689186096
3936,Best app👍,General Feedback,CBE Mobile Banking,5,2024-02-27,Google Play,POSITIVE,0.9997019171714784
3937,Fine,General Feedback,CBE Mobile Banking,3,2024-02-13,Google Play,POSITIVE,0.9998335838317872
3938,Goood,General Feedback,CBE Mobile Banking,1,2024-12-02,Google Play,NEGATIVE,0.9943867921829224
3939,Excelent,General Feedback,CBE Mobile Banking,1,2024-02-23,Google Play,POSITIVE,0.9998672008514404
3940,Good 👍,General Feedback,CBE Mobile Banking,3,2024-08-06,Google Play,POSITIVE,0.9998576641082764
3941,Its. Bad,General Feedback,CBE Mobile Banking,1,2024-03-16,Google Play,NEGATIVE,0.9997761845588684
3942,cool,General Feedback,CBE Mobile Banking,4,2024-02-15,Google Play,POSITIVE,0.9998509883880616
3943,Better,General Feedback,CBE Mobile Banking,4,2024-05-12,Google Play,POSITIVE,0.999264657497406
3944,Happy,General Feedback,CBE Mobile Banking,2,2024-07-08,Google Play,POSITIVE,0.99987530708313
3945,Highest Neonatal Bank Don't like Only Contacts,General Feedback,CBE Mobile Banking,5,2024-02-23,Google Play,NEGATIVE,0.8856051564216614
3946,Awesome!!,General Feedback,CBE Mobile Banking,5,2024-07-11,Google Play,POSITIVE,0.9998700618743896
3947,Best exp....,General Feedback,CBE Mobile Banking,5,2024-02-15,Google Play,POSITIVE,0.9988239407539368
3948,Excellent!!,General Feedback,CBE Mobile Banking,5,2024-02-11,Google Play,POSITIVE,0.9998663663864136
3949,Excellent service,General Feedback,CBE Mobile Banking,5,2024-02-14,Google Play,POSITIVE,0.9998576641082764
3950,good cbe,General Feedback,CBE Mobile Banking,5,2024-03-31,Google Play,POSITIVE,0.9997676014900208
3951,Amazing system,General Feedback,CBE Mobile Banking,5,2024-03-16,Google Play,POSITIVE,0.9998695850372314
3952,fantastic app,General Feedback,CBE Mobile Banking,5,2024-02-17,Google Play,POSITIVE,0.999858856201172
3953,Fast service,Transaction Performance,CBE Mobile Banking,5,2024-07-13,Google Play,POSITIVE,0.9991244673728944
3954,Nice bank,General Feedback,CBE Mobile Banking,5,2024-06-23,Google Play,POSITIVE,0.999805510044098
3955,Great service,General Feedback,CBE Mobile Banking,5,2024-04-29,Google Play,POSITIVE,0.9998434782028198
3956,Best Apo,General Feedback,CBE Mobile Banking,5,2024-05-13,Google Play,POSITIVE,0.9997413754463196
3957,V good,General Feedback,CBE Mobile Banking,5,2024-07-27,Google Play,POSITIVE,0.9984826445579528
3958,Nice one,General Feedback,CBE Mobile Banking,5,2024-03-19,Google Play,POSITIVE,0.9998481273651124
3959,good service,General Feedback,CBE Mobile Banking,5,2024-04-30,Google Play,POSITIVE,0.9998499155044556
3960,Nice application,General Feedback,CBE Mobile Banking,5,2024-02-14,Google Play,POSITIVE,0.9998229146003724
